,label,video_name
1722,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary031_x264.mp4
1451,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery140_x264.mp4
938,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos750_x264.mp4
1829,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse033_x264.mp4
162,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault052_x264.mp4
451,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos143_x264.mp4
254,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest030_x264.mp4
517,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_606_x264.mp4
772,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos611_x264.mp4
1092,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos615_x264.mp4
597,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos799_x264.mp4
1757,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary044_x264.mp4
73,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents070_x264.mp4
500,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos469_x264.mp4
489,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos916_x264.mp4
729,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos421_x264.mp4
723,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos816_x264.mp4
552,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos947_x264.mp4
624,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos661_x264.mp4
511,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos259_x264.mp4
603,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos049_x264.mp4
92,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents012_x264.mp4
1413,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting014_x264.mp4
1000,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos538_x264.mp4
1352,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos275_x264.mp4
1499,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery029_x264.mp4
1347,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos339_x264.mp4
1816,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse024_x264.mp4
926,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_019_x264.mp4
1116,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos375_x264.mp4
1617,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing063_x264.mp4
1569,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery137_x264.mp4
1776,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary003_x264.mp4
264,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest027_x264.mp4
886,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos287_x264.mp4
1778,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary100_x264.mp4
189,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault008_x264.mp4
108,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents102_x264.mp4
88,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents106_x264.mp4
1086,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos239_x264.mp4
121,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents067_x264.mp4
456,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos245_x264.mp4
1895,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting047_x264.mp4
438,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion029_x264.mp4
537,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_778_x264.mp4
265,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest031_x264.mp4
1615,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing074_x264.mp4
529,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_867_x264.mp4
1337,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos779_x264.mp4
852,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos464_x264.mp4
353,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson017_x264.mp4
532,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos068_x264.mp4
449,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion013_x264.mp4
1177,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos706_x264.mp4
942,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos527_x264.mp4
602,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos368_x264.mp4
860,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos053_x264.mp4
41,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents099_x264.mp4
96,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents137_x264.mp4
468,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos086_x264.mp4
1396,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos622_x264.mp4
606,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos200_x264.mp4
309,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting033_x264.mp4
1029,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos747_x264.mp4
1482,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery084_x264.mp4
1430,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting049_x264.mp4
1616,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing048_x264.mp4
452,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos708_x264.mp4
1465,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery126_x264.mp4
877,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos117_x264.mp4
1360,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos009_x264.mp4
939,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos116_x264.mp4
1157,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos736_x264.mp4
1270,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos022_x264.mp4
1102,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos297_x264.mp4
739,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos079_x264.mp4
1485,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery016_x264.mp4
105,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents087_x264.mp4
779,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos354_x264.mp4
342,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting051_x264.mp4
457,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos539_x264.mp4
1635,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing025_x264.mp4
1301,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos494_x264.mp4
694,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos111_x264.mp4
1121,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos832_x264.mp4
1476,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery106_x264.mp4
1662,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing111_x264.mp4
1233,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos465_x264.mp4
376,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson040_x264.mp4
286,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest008_x264.mp4
428,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion035_x264.mp4
1758,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary001_x264.mp4
1725,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary091_x264.mp4
979,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_871_x264.mp4
801,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos071_x264.mp4
1228,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos728_x264.mp4
26,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents063_x264.mp4
633,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_439_x264.mp4
1532,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery079_x264.mp4
1754,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary011_x264.mp4
76,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents016_x264.mp4
785,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos574_x264.mp4
1290,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos410_x264.mp4
74,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents025_x264.mp4
853,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos073_x264.mp4
1878,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting004_x264.mp4
900,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos193_x264.mp4
169,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault041_x264.mp4
865,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos320_x264.mp4
658,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos096_x264.mp4
999,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos349_x264.mp4
1502,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery046_x264.mp4
1243,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos651_x264.mp4
591,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos501_x264.mp4
99,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents075_x264.mp4
1576,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery110_x264.mp4
499,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos556_x264.mp4
533,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos797_x264.mp4
1179,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos300_x264.mp4
262,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest019_x264.mp4
1362,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos298_x264.mp4
299,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest012_x264.mp4
875,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_901_x264.mp4
347,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting048_x264.mp4
1850,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting030_x264.mp4
1674,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing055_x264.mp4
1158,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos705_x264.mp4
879,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos520_x264.mp4
1225,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos361_x264.mp4
1750,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary084_x264.mp4
1731,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary038_x264.mp4
747,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos405_x264.mp4
1401,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting055_x264.mp4
800,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos244_x264.mp4
596,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos036_x264.mp4
1621,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing089_x264.mp4
1394,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos021_x264.mp4
215,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism016_x264.mp4
618,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_702_x264.mp4
367,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson006_x264.mp4
5,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents027_x264.mp4
1030,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos408_x264.mp4
1255,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_686_x264.mp4
1489,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery078_x264.mp4
1530,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery082_x264.mp4
1229,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_722_x264.mp4
370,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson049_x264.mp4
276,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest046_x264.mp4
612,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos164_x264.mp4
746,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos413_x264.mp4
560,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos393_x264.mp4
1397,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos162_x264.mp4
24,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents107_x264.mp4
641,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_909_x264.mp4
1447,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting029_x264.mp4
910,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos559_x264.mp4
134,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents095_x264.mp4
1691,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing037_x264.mp4
398,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson045_x264.mp4
1217,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos545_x264.mp4
1216,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos342_x264.mp4
261,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest036_x264.mp4
1375,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos277_x264.mp4
964,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos652_x264.mp4
437,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion011_x264.mp4
881,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_831_x264.mp4
1094,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos518_x264.mp4
461,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos551_x264.mp4
491,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos474_x264.mp4
1555,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery115_x264.mp4
199,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault039_x264.mp4
1281,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos231_x264.mp4
1075,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos712_x264.mp4
907,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos817_x264.mp4
752,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos535_x264.mp4
1087,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_890_x264.mp4
344,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting029_x264.mp4
1585,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery009_x264.mp4
1704,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary009_x264.mp4
1300,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos784_x264.mp4
977,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos480_x264.mp4
754,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos351_x264.mp4
734,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos318_x264.mp4
414,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion018_x264.mp4
11,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents055_x264.mp4
699,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos291_x264.mp4
69,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents128_x264.mp4
207,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism004_x264.mp4
374,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson005_x264.mp4
1068,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos285_x264.mp4
1044,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos232_x264.mp4
1571,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery059_x264.mp4
1459,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery141_x264.mp4
1807,abuse,../input/real-time-anomaly-detection-in-cctv-surveillance/data/abuse/Abuse006_x264.mp4
771,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos599_x264.mp4
1680,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing059_x264.mp4
450,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos738_x264.mp4
1319,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos843_x264.mp4
831,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos425_x264.mp4
1161,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos233_x264.mp4
1780,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary042_x264.mp4
1641,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing113_x264.mp4
1274,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_182_x264.mp4
1744,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary085_x264.mp4
1031,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos670_x264.mp4
1054,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos519_x264.mp4
356,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson013_x264.mp4
1172,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos152_x264.mp4
1556,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery112_x264.mp4
388,arson,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arson/Arson031_x264.mp4
506,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos223_x264.mp4
1421,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting006_x264.mp4
476,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_696_x264.mp4
656,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos631_x264.mp4
204,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism040_x264.mp4
463,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos178_x264.mp4
1781,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary074_x264.mp4
749,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos321_x264.mp4
181,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault006_x264.mp4
2,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents033_x264.mp4
817,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos835_x264.mp4
1291,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos533_x264.mp4
1454,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery015_x264.mp4
1764,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary056_x264.mp4
1448,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting012_x264.mp4
293,arrest,../input/real-time-anomaly-detection-in-cctv-surveillance/data/arrest/Arrest035_x264.mp4
799,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_059_x264.mp4
1426,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting004_x264.mp4
407,explosion,../input/real-time-anomaly-detection-in-cctv-surveillance/data/explosion/Explosion033_x264.mp4
820,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos013_x264.mp4
1496,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery131_x264.mp4
15,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents123_x264.mp4
1628,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing087_x264.mp4
1415,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting041_x264.mp4
1505,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery028_x264.mp4
1719,burglary,../input/real-time-anomaly-detection-in-cctv-surveillance/data/burglary/Burglary079_x264.mp4
816,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_934_x264.mp4
1361,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos865_x264.mp4
1377,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos257_x264.mp4
1467,robbery,../input/real-time-anomaly-detection-in-cctv-surveillance/data/robbery/Robbery025_x264.mp4
1259,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos498_x264.mp4
1151,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_034_x264.mp4
756,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos664_x264.mp4
16,roadaccidents,../input/real-time-anomaly-detection-in-cctv-surveillance/data/roadaccidents/RoadAccidents136_x264.mp4
559,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos061_x264.mp4
234,vandalism,../input/real-time-anomaly-detection-in-cctv-surveillance/data/vandalism/Vandalism022_x264.mp4
569,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos454_x264.mp4
965,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos721_x264.mp4
1318,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos629_x264.mp4
1446,shoplifting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shoplifting/Shoplifting051_x264.mp4
634,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos045_x264.mp4
1167,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos295_x264.mp4
1671,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing106_x264.mp4
164,assault,../input/real-time-anomaly-detection-in-cctv-surveillance/data/assault/Assault012_x264.mp4
932,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos265_x264.mp4
1215,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos_217_x264.mp4
312,shooting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/shooting/Shooting014_x264.mp4
780,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos395_x264.mp4
1887,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting032_x264.mp4
1631,stealing,../input/real-time-anomaly-detection-in-cctv-surveillance/data/stealing/Stealing070_x264.mp4
794,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos499_x264.mp4
581,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos714_x264.mp4
1125,normal,../input/real-time-anomaly-detection-in-cctv-surveillance/data/normal/Normal_Videos787_x264.mp4
1872,fighting,../input/real-time-anomaly-detection-in-cctv-surveillance/data/fighting/Fighting039_x264.mp4
